"Accident.Number","Date.and.Time","Number.of.Motor.Vehicles","Number.of.Injuries","Number.of.Fatalities","Property.Damage","Hit.and.Run","Collision.Type.Description","Weather.Description","Illumination.Description","Street.Address","City","Precinct","Latitude","Longitude","HarmfulDescriptions","Zip.Code","Year","Month","Season","Hour","Weekday","DayType","Accident","Fatality_category"
1.00002521425827e-313,2024-11-14 04:16:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","BANDYWOOD DR & ABBOTT MARTIN RD","NASHVILLE","WEST",36.10486,-86.81627,"","37215","2024","November","Fall","04","Thursday","Weekday","No Injuries","No Fatalities"
1.00002521480174e-313,2024-11-14 03:51:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & VALLEY VIEW RD","BRENTWOOD","MIDTOW",36.04063,-86.77167,"MOTOR VEHICLE IN TRANSPORT","37027","2024","November","Fall","03","Thursday","Weekday","No Injuries","No Fatalities"
1.00002521628394e-313,2024-11-14 04:37:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 3 2 I-440","NASHVILLE","MIDTOW",36.118,-86.80081,"CONCRETE TRAFFIC BARRIER;Ran Off Road-Right;Ran Off Road-Left","37215","2024","November","Fall","04","Thursday","Weekday","No Injuries","No Fatalities"
1.00002521722266e-313,2024-11-14 04:41:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","MM 47 6 I-24","NASHVILLE","EAST",36.17977,-86.77391,"MOTOR VEHICLE IN TRANSPORT","37207","2024","November","Fall","04","Thursday","Weekday","No Injuries","No Fatalities"
1.00002521737088e-313,2024-11-13 06:00:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","UNKNOWN RAMP  &  ROAD","ANTIOCH","SOUTH",36.15722,-86.85998,"MOTOR VEHICLE IN TRANSPORT","37013","2024","November","Fall","06","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002521756851e-313,2024-11-14 04:51:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 7 0 I-440","NASHVILLE","SOUTH",36.12439,-86.73778,"","37210","2024","November","Fall","04","Thursday","Weekday","Injuries","No Fatalities"
1.00002521796376e-313,2024-11-14 04:15:00,2,1,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","SMITH SPRINGS RD & CASTLEGATE DR","NASHVILLE","HERMIT",36.08917,-86.61496,"MOTOR VEHICLE IN TRANSPORT","37217","2024","November","Fall","04","Thursday","Weekday","Injuries","No Fatalities"
1.00002521890249e-313,2024-11-14 04:00:00,3,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","WEST END AVE & 29TH AVE N","NASHVILLE","MIDTOW",36.14458,-86.81314,"MOTOR VEHICLE IN TRANSPORT","37203","2024","November","Fall","04","Thursday","Weekday","No Injuries","No Fatalities"
1.00002522231154e-313,2024-11-14 05:41:00,4,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","MM 94 0 I-65","GOODLETTSVILLE","MADISO",36.28718,-86.72661,"MOTOR VEHICLE IN TRANSPORT","37072","2024","November","Fall","05","Thursday","Weekday","No Injuries","No Fatalities"
1.00002522379374e-313,2024-11-14 06:10:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 76 8 I-65","NASHVILLE","MIDTOW",36.06693,-86.77062,"WALL","37220","2024","November","Fall","06","Thursday","Weekday","No Injuries","No Fatalities"
1.00002522547356e-313,2024-11-14 06:30:00,2,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 94 0 I-65","GOODLETTSVILLE","MADISO",36.28676,-86.72705,"MOTOR VEHICLE IN TRANSPORT;GUARDRAIL FACE","37072","2024","November","Fall","06","Thursday","Weekday","No Injuries","No Fatalities"
1.00002523476199e-313,2024-11-14 10:00:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","OLD HICKORY BLVD & S HILLVIEW DR","BRENTWOOD","MIDTOW",36.03741,-86.78914,"","37027","2024","November","Fall","10","Thursday","Weekday","No Injuries","No Fatalities"
1.00002524014731e-313,2024-11-14 12:10:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAWN","RURAL HILL RD & MT VIEW RD","ANTIOCH","SOUTH",36.05423,-86.65272,"EMBANKMENT EARTH","37013","2024","November","Fall","12","Thursday","Weekday","No Injuries","No Fatalities"
1.00002524044375e-313,2024-11-14 12:21:00,2,1,0,NA,"N","ANGLE","RAIN","DAYLIGHT","MURFREESBORO PIKE & RURAL HILL RD","NASHVILLE","HERMIT",36.07297,-86.63711,"MOTOR VEHICLE IN TRANSPORT","37217","2024","November","Fall","12","Thursday","Weekday","Injuries","No Fatalities"
1.00002573119916e-313,2024-11-19 10:55:00,2,0,0,NA,"Y","UNKNOWN","RAIN","DARK - LIGHTED","UNKNOWN RAMP  &  ROAD","ANTIOCH","SOUTH",36.17836,-86.60576,"MOTOR VEHICLE IN TRANSPORT","37013","2024","November","Fall","10","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002573159441e-313,2024-11-19 12:15:00,2,0,0,NA,"Y","Front to Rear","RAIN","DAWN","LAFAYETTE ST & CLAIBORNE ST","NASHVILLE","SOUTH",36.1484,-86.76116,"MOTOR VEHICLE IN TRANSPORT","37210","2024","November","Fall","12","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002573599159e-313,2024-11-19 06:00:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MURFREESBORO RD & MURFREESBORO PIKE","NASHVILLE","SOUTH",36.07235,-86.63659,"MOTOR VEHICLE IN TRANSPORT","37217","2024","November","Fall","06","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002575432143e-313,2024-11-19 06:00:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","UNKNOWN","STATE ST & HUBBS ALY","NASHVILLE","MIDTOW",36.15558,-86.79897,"PARKED MOTOR VEHICLE","37203","2024","November","Fall","06","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002579196923e-313,2024-11-19 06:00:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","BRILEY PKWY & PENNINGTON BEND RD","NASHVILLE","HERMIT",36.23183,-86.70046,"MOTOR VEHICLE IN TRANSPORT","37214","2024","November","Fall","06","Tuesday","Weekday","Injuries","No Fatalities"
1.00002580041775e-313,2024-11-20 00:33:00,4,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","UNKNOWN RAMP  &  ROAD","ANTIOCH","SOUTH",36.11347,-86.77186,"MOTOR VEHICLE IN TRANSPORT","37013","2024","November","Fall","00","Wednesday","Weekday","Injuries","No Fatalities"
1.00002580101063e-313,2024-11-20 00:40:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","MM 214 4 I-40","NASHVILLE","HERMIT",36.14315,-86.70479,"MOTOR VEHICLE IN TRANSPORT","37217","2024","November","Fall","00","Wednesday","Weekday","Injuries","No Fatalities"
1.00002580343155e-313,2024-11-20 00:55:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","CENTENNIAL BLVD & BOMAR BLVD","NASHVILLE","WEST",36.17173,-86.86536,"MOTOR VEHICLE IN TRANSPORT","37209","2024","November","Fall","00","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002580407384e-313,2024-11-20 01:34:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & ZERMATT AVE","NASHVILLE","MIDTOW",36.04557,-86.71946,"PEDESTRIAN","37211","2024","November","Fall","01","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002580560544e-313,2024-11-20 02:06:00,2,1,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 213 0 I-24","NASHVILLE","HERMIT",36.14048,-86.73167,"MOTOR VEHICLE IN TRANSPORT","37210","2024","November","Fall","02","Wednesday","Weekday","Injuries","No Fatalities"
1.00002580624773e-313,2024-11-20 02:16:00,2,1,0,NA,"Y","Front to Rear","RAIN","DARK - NOT LIGHTED","MM 35 4 I-24","JOELTON","NORTH",36.32286,-86.86177,"MOTOR VEHICLE IN TRANSPORT;GUARDRAIL END;UNKNOWN MOST HARMFUL EVENT","37080","2024","November","Fall","02","Wednesday","Weekday","Injuries","No Fatalities"
1.00002580654417e-313,2024-11-20 01:00:00,3,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","UNKNOWN RAMP  &  ROAD","NASHVILLE","HERMIT",36.13766,-86.72648,"","37217","2024","November","Fall","01","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002580896509e-313,2024-11-20 03:15:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","MM 212 2 I-24","NASHVILLE","HERMIT",36.14653,-86.74302,"","37210","2024","November","Fall","03","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002580931093e-313,2024-11-19 06:00:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","BRILEY PKWY & BRICK CHURCH PIKE","NASHVILLE","MADISO",36.23817,-86.78217,"MOTOR VEHICLE IN TRANSPORT","37207","2024","November","Fall","06","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002581000263e-313,2024-11-20 03:24:00,2,3,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","MURFREESBORO RD & RURAL HILL RD","NASHVILLE","HERMIT",36.07487,-86.63889,"MOTOR VEHICLE IN TRANSPORT","37217","2024","November","Fall","03","Wednesday","Weekday","Injuries","No Fatalities"
1.00002581123779e-313,2024-11-20 03:07:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","RAMP 10 & BRILEY PKWY","NASHVILLE","HERMIT",36.19229,-86.6875,"MOTOR VEHICLE IN TRANSPORT","37214","2024","November","Fall","03","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002581143542e-313,2024-11-20 03:35:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","MM 36 4 I-24","WHITES CREEK","NORTH",36.31837,-86.84361,"","37189","2024","November","Fall","03","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002581558557e-313,2024-11-20 02:00:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 76 4 I-65","NASHVILLE","MIDTOW",36.06166,-86.77213,"MOTOR VEHICLE IN TRANSPORT","37220","2024","November","Fall","02","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002581573379e-313,2024-11-20 01:00:00,2,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","UNKNOWN RAMP  &  ROAD","NASHVILLE","NORTH",36.21262,-86.87219,"","37218","2024","November","Fall","01","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002582042741e-313,2024-11-20 05:30:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","RAMP 221A & 221A","HERMITAGE","HERMIT",36.17071,-86.60632,"CONCRETE TRAFFIC BARRIER","37076","2024","November","Fall","05","Wednesday","Weekday","No Injuries","No Fatalities"
1.0000263855891e-313,2024-11-26 00:12:00,3,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","MM 212 0 I-24","NASHVILLE","HERMIT",36.1474,-86.74396,"MOTOR VEHICLE IN TRANSPORT","37210","2024","November","Fall","00","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002583722564e-313,2024-11-20 06:00:00,3,0,0,NA,"N","Front to Rear","RAIN","DAWN","MM 36 4 I-24","WHITES CREEK","NORTH",36.31871,-86.84628,"","37189","2024","November","Fall","06","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002639250602e-313,2024-11-26 00:25:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","E THOMPSON LN & DRUMMOND DR","NASHVILLE","SOUTH",36.11588,-86.71948,"MOTOR VEHICLE IN TRANSPORT;EMBANKMENT EARTH","37211","2024","November","Fall","00","Tuesday","Weekday","Injuries","No Fatalities"
1.00002639265424e-313,2024-11-26 01:50:00,2,1,0,NA,"N","HEAD-ON","RAIN","DARK - LIGHTED","TUSCULUM RD & RAYWOOD LN","NASHVILLE","SOUTH",36.05916,-86.71547,"MOTOR VEHICLE IN TRANSPORT","37211","2024","November","Fall","01","Tuesday","Weekday","Injuries","No Fatalities"
1.00002477340349e-313,2024-11-09 06:00:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DAYLIGHT","HOBSON PIKE & MURFREESBORO PIKE","ANTIOCH","SOUTH",36.04255,-86.60714,"","37013","2024","November","Fall","06","Saturday","Weekend","No Injuries","No Fatalities"
1.00002477350231e-313,2024-11-09 06:00:00,2,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DAYLIGHT","MURFREESBORO PIKE & HOBSON PIKE","ANTIOCH","SOUTH",36.04362,-86.60735,"MOTOR VEHICLE IN TRANSPORT;UTILITY POLE","37013","2024","November","Fall","06","Saturday","Weekend","Injuries","No Fatalities"
1.00002639448229e-313,2024-11-26 00:15:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","LINBAR DR & MARGO LN","NASHVILLE","SOUTH",36.08139,-86.69886,"","37211","2024","November","Fall","00","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002640377072e-313,2024-11-26 04:01:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","THOMPSON PL & CATINA DR","NASHVILLE","HERMIT",36.12703,-86.70364,"TREE","37217","2024","November","Fall","04","Tuesday","Weekday","No Injuries","No Fatalities"
1.00002586978457e-313,2024-11-20 08:07:00,2,0,0,NA,"N","HEAD-ON","RAIN","DARK - LIGHTED","HYDES FERRY RD & VIKING RD","NASHVILLE","NORTH",36.18019,-86.83429,"MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","37218","2024","November","Fall","08","Wednesday","Weekday","No Injuries","No Fatalities"
1.00002478442116e-313,2024-11-09 06:00:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","CHARLOTTE PIKE & WATTS CIR","NASHVILLE","WEST",36.1457,-86.87117,"MOTOR VEHICLE IN TRANSPORT","37209","2024","November","Fall","06","Saturday","Weekend","No Injuries","No Fatalities"
1.00002478689149e-313,2024-11-10 00:15:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","WELWORTH ST & PIERCE RD","MADISON","MADISO",36.27979,-86.709,"MOTOR VEHICLE IN TRANSPORT","37115","2024","November","Fall","00","Sunday","Weekend","No Injuries","No Fatalities"
1.0000247885219e-313,2024-11-10 00:36:00,2,0,0,NA,"Y","SIDESWIPE - OPPOSITE DIRECTION","RAIN","DARK - LIGHTED","W TRINITY LN & SCRUGGS LN","NASHVILLE","NORTH",36.20678,-86.78101,"MOTOR VEHICLE IN TRANSPORT","37207","2024","November","Fall","00","Sunday","Weekend","No Injuries","No Fatalities"
1.00002478881834e-313,2024-11-10 00:55:00,2,1,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","13TH AVE S & 14TH AVE S","NASHVILLE","CENTRA",36.15529,-86.78843,"MOTOR VEHICLE IN TRANSPORT","37203","2024","November","Fall","00","Sunday","Weekend","Injuries","No Fatalities"
1.00002478941122e-313,2024-11-09 06:00:00,2,0,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","CABIN HILL RD & CABIN HILL RD","NASHVILLE","HERMIT",36.20384,-86.69015,"PARKED MOTOR VEHICLE","37214","2024","November","Fall","06","Saturday","Weekend","No Injuries","No Fatalities"
1.00002478951003e-313,2024-11-10 00:50:00,3,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","WEST END AVE & 31ST AVE N","NASHVILLE","MIDTOW",36.1426,-86.81551,"MOTOR VEHICLE IN TRANSPORT","37203","2024","November","Fall","00","Sunday","Weekend","No Injuries","No Fatalities"
1.00002478980647e-313,2024-11-10 00:15:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","HARDISON ST & ARMORY DR","NASHVILLE","MIDTOW",36.10196,-86.76033,"","37204","2024","November","Fall","00","Sunday","Weekend","No Injuries","No Fatalities"
1.0000247900041e-313,2024-11-10 00:04:00,2,0,0,NA,"N","ANGLE","RAIN","DAYLIGHT","WEDGEWOOD AVE & W ARGYLE AVE","NASHVILLE","MIDTOW",36.13423,-86.77952,"","37204","2024","November","Fall","00","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479084401e-313,2024-11-09 06:00:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","SCRUGGS LN & W TRINITY LN","NASHVILLE","NORTH",36.20673,-86.78103,"MOTOR VEHICLE IN TRANSPORT","37207","2024","November","Fall","06","Saturday","Weekend","Injuries","No Fatalities"
1.00002479286968e-313,2024-11-10 00:40:00,3,2,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","PIN HOOK RD & HOBSON PIKE","ANTIOCH","SOUTH",36.04942,-86.60099,"MOTOR VEHICLE IN TRANSPORT","37013","2024","November","Fall","00","Sunday","Weekend","Injuries","No Fatalities"
1.00002479311671e-313,2024-11-10 01:10:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","CHARLOTTE PIKE & RIVER RD","NASHVILLE","WEST",36.12688,-86.90842,"MOTOR VEHICLE IN TRANSPORT","37209","2024","November","Fall","01","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479341315e-313,2024-11-10 02:10:00,3,0,0,NA,"N","ANGLE","RAIN","DARK - LIGHTED","BRILEY PKWY & 6A-B","NASHVILLE","HERMIT",36.14764,-86.69329,"MOTOR VEHICLE IN TRANSPORT","37210","2024","November","Fall","02","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479366019e-313,2024-11-10 01:25:00,2,0,0,NA,"Y","ANGLE","RAIN","Dark-Unknown Lighting","ROBERTSON AVE & SPENCER AVE","NASHVILLE","WEST",36.15884,-86.87895,"MOTOR VEHICLE IN TRANSPORT","37209","2024","November","Fall","01","Sunday","Weekend","No Injuries","No Fatalities"
1.000024793759e-313,2024-11-10 01:25:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","BELCOURT AVE & ACKLEN AVE","NASHVILLE","MIDTOW",36.13678,-86.79984,"MOTOR VEHICLE IN TRANSPORT","37212","2024","November","Fall","01","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479400603e-313,2024-11-10 02:33:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","DRUMMOND DR & WILDVIEW DR","NASHVILLE","SOUTH",36.10777,-86.71121,"MAIL BOX","37211","2024","November","Fall","02","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479410485e-313,2024-11-10 02:32:00,2,1,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","MM 216 6 I-40","NASHVILLE","HERMIT",36.14124,-86.66654,"MOTOR VEHICLE IN TRANSPORT","37214","2024","November","Fall","02","Sunday","Weekend","Injuries","No Fatalities"
1.00002479440128e-313,2024-11-10 02:30:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","5TH AVE N & COMMERCE ST","NASHVILLE","CENTRA",36.16145,-86.77906,"MOTOR VEHICLE IN TRANSPORT","37219","2024","November","Fall","02","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479519179e-313,2024-11-10 01:14:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","OLD HICKORY BLVD & BELL GRIMES LN","NASHVILLE","MADISO",36.26935,-86.75606,"","37207","2024","November","Fall","01","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479543882e-313,2024-11-10 03:00:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","MM 87 0 I-24","NASHVILLE","NORTH",36.20298,-86.77662,"MOTOR VEHICLE IN TRANSPORT","37207","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479578467e-313,2024-11-10 03:07:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","MM 200 8 I-40","NASHVILLE","WEST",36.12847,-86.90062,"EMBANKMENT EARTH","37205","2024","November","Fall","03","Sunday","Weekend","Injuries","No Fatalities"
1.00002479613051e-313,2024-11-10 03:14:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 211 6 I-24","NASHVILLE","HERMIT",36.1505,-86.74918,"CONCRETE TRAFFIC BARRIER","37210","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479627873e-313,2024-11-10 03:17:00,2,0,0,NA,"N","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","BROADWAY & 3RD AVE N","NASHVILLE","CENTRA",36.1615,-86.77574,"","37201","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479632814e-313,2024-11-10 02:50:00,2,1,0,NA,"Y","SIDESWIPE - SAME DIRECTION","RAIN","DARK - LIGHTED","MM 210 2 I-40","NASHVILLE","CENTRA",36.14974,-86.77228,"MOTOR VEHICLE IN TRANSPORT","37203","2024","November","Fall","02","Sunday","Weekend","Injuries","No Fatalities"
1.00002479642695e-313,2024-11-10 02:45:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - NOT LIGHTED","OLD HICKORY BLVD & BROKEN BOW DR","ANTIOCH","SOUTH",36.01358,-86.67387,"OTHER FIXED OBJECTS","37013","2024","November","Fall","02","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479662458e-313,2024-11-10 03:20:00,1,1,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 203 0 I-40","NASHVILLE","WEST",36.14917,-86.87408,"CONCRETE TRAFFIC BARRIER","37209","2024","November","Fall","03","Sunday","Weekend","Injuries","No Fatalities"
1.00002479667399e-313,2024-11-10 03:19:00,1,0,0,NA,"Y","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","SHELBY AVE & S 9TH ST","NASHVILLE","EAST",36.17065,-86.75434,"MOTOR VEHICLE IN TRANSPORT;UTILITY POLE","37206","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479781034e-313,2024-11-10 03:11:00,2,0,0,NA,"Y","ANGLE","RAIN","DARK - LIGHTED","S 10TH ST & WOODLAND ST","NASHVILLE","EAST",36.17743,-86.75148,"","37206","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479835381e-313,2024-11-09 06:00:00,2,1,0,NA,"N","ANGLE","RAIN","DARK - NOT LIGHTED","94 I-65","GOODLETTSVILLE","MADISO",36.28774,-86.72593,"MOTOR VEHICLE IN TRANSPORT","37072","2024","November","Fall","06","Saturday","Weekend","Injuries","No Fatalities"
1.00002479850203e-313,2024-11-10 03:42:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","MM 54 8 I-24","NASHVILLE","SOUTH",36.09706,-86.70902,"MOTOR VEHICLE IN TRANSPORT","37211","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002479968779e-313,2024-11-09 06:00:00,1,0,0,NA,"Y","UNKNOWN","RAIN","DARK - LIGHTED","6TH AVE S & PEABODY ST","NASHVILLE","CENTRA",36.15531,-86.77691,"UNKNOWN MOST HARMFUL EVENT","37203","2024","November","Fall","06","Saturday","Weekend","No Injuries","No Fatalities"
1.0000247997866e-313,2024-11-10 03:55:00,2,0,0,NA,"N","OTHER","RAIN","DARK - LIGHTED","MM 94 0 I-65","GOODLETTSVILLE","MADISO",36.28774,-86.72593,"MOTOR VEHICLE IN TRANSPORT","37072","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002480082414e-313,2024-11-10 04:10:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","MM 91 0 I-65","MADISON","MADISO",36.24809,-86.7426,"CONCRETE TRAFFIC BARRIER","37115","2024","November","Fall","04","Sunday","Weekend","No Injuries","No Fatalities"
1.00002480349209e-313,2024-11-10 04:41:00,2,0,0,NA,"N","Front to Rear","RAIN","DARK - LIGHTED","FRIERSON ST & WILSON PIKE CIR","NASHVILLE","MIDTOW",36.03872,-86.78501,"MOTOR VEHICLE IN TRANSPORT","37027","2024","November","Fall","04","Sunday","Weekend","No Injuries","No Fatalities"
1.00002480403556e-313,2024-11-10 03:00:00,2,0,0,NA,"Y","OTHER","RAIN","DARK - LIGHTED","COMMERCE ST & 7TH AVE N","NASHVILLE","CENTRA",36.16078,-86.78163,"MOTOR VEHICLE IN TRANSPORT","37219","2024","November","Fall","03","Sunday","Weekend","No Injuries","No Fatalities"
1.00002480571539e-313,2024-11-10 04:57:00,2,0,0,NA,"Y","Front to Rear","RAIN","DARK - LIGHTED","UNKNOWN RAMP  &  ROAD","MADISON","MADISO",36.26413,-86.73585,"MOTOR VEHICLE IN TRANSPORT","37115","2024","November","Fall","04","Sunday","Weekend","No Injuries","No Fatalities"
1.0000248058142e-313,2024-11-10 05:05:00,1,0,0,NA,"N","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","RAIN","DARK - LIGHTED","SHIHMEN DR & TOMARAND CT","ANTIOCH","SOUTH",36.05591,-86.67723,"OTHER FIXED OBJECTS","37013","2024","November","Fall","05","Sunday","Weekend","No Injuries","No Fatalities"
